"       ","                                   ","          ","         ","                   ","                            ","                        ","  ","                     "
"ITEM   ","WINE DESC                          ","          ","         "," PROD GRP          ","COUNTRY                     ","SUB REGION           CL ","CL","CLASS DESC           "
"103075 ","MOET ICE IMPERI AL ROSE            ","          ","         "," CHAMPAGNE         ","FRANCE CHAMP.               ","CHAMPAGNE            GB ","GB","GRAPE B. BEV         "
"103076 ","LVMH RUINART BL ANC DE BLANCS      ","          ","         "," CHAMPAGNE         ","FRANCE CHAMP.               ","CHAMPAGNE            GB ","GB","GRAPE B. BEV         "
"103077 ","LVMH RUINART BL ANC DE BLANCS      ","          ","         "," CHAMPAGNE         ","FRANCE CHAMP.               ","CHAMPAGNE            GB ","GB","GRAPE B. BEV         "
"103078 ","MOET & CHANDON  MCIII BRUT         ","          ","         "," CHAMPAGNE         ","FRANCE CHAMP.               ","CHAMPAGNE            GB ","GB","GRAPE B. BEV         "
"103079 ","DOM PERIGNON OE NOTHEQUE GIFTBOX   ","          ","         "," CHAMPAGNE         ","FRANCE CHAMP.               ","CHAMPAGNE            GB ","GB","GRAPE B. BEV         "
"103080 ","DOM PERIGNON OE NOTHEQUE ROSE GIFT ","          ","         "," CHAMPAGNE         ","FRANCE CHAMP.               ","CHAMPAGNE            GB ","GB","GRAPE B. BEV         "
"103081 ","DOM PERIGNON BL ANC 1998 GIFTBOX   ","          ","         "," CHAMPAGNE         ","FRANCE CHAMP.               ","CHAMPAGNE            GB ","GB","GRAPE B. BEV         "
"103082 ","MOET & CHANDON GRAND VINTAGE ROSE  ","          ","         "," CHAMPAGNE         ","FRANCE CHAMP.               ","CHAMPAGNE            GB ","GB","GRAPE B. BEV         "
"103083 ","MOET & CHANDON GRAND VINTAGE ROSE  ","          ","         "," CHAMPAGNE         ","FRANCE CHAMP.               ","CHAMPAGNE            GB ","GB","GRAPE B. BEV         "
"103084 ","MOET & CHANDON ICE IMPERIAL JEROBO ","          ","         "," CHAMPAGNE         ","FRANCE CHAMP.               ","CHAMPAGNE            GB ","GB","GRAPE B. BEV         "
"103085 ","LVMH RUINART BL ANC DE BLANCS      ","          ","         "," CHAMPAGNE         ","FRANCE CHAMP.               ","CHAMPAGNE            GB ","GB","GRAPE B. BEV         "
"104001 ","KOPKE DOURO RES ERVA               ","          ","1        "," WINE RED          ","PORTUGAL DOURO              ","                     GB ","GB","GRAPE B. BEV         "
"104002 ","GRAHAM SIX GRAP ES                 ","          ","1        "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104003 ","GRAHAM VINTAGE 2000                ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104004 ","GRAHAM SIX GRAP ES                 ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104005 ","GRAHAM VINTAGE 1997                ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104007 ","GRAHAM VINTAGE 1994                ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104011 ","KOPKE OLD TAWNY                    ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104012 ","KOPKE FINE RUBY                    ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"ITEM   ","WINE DESC                          ","          ","         "," PROD GRP          ","COUNTRY                     ","SUB REGION           CL ","CL","CLASS DESC           "
"104013 ","KOPKE PORT ROSE                    ","          ","1        "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104014 ","OFFLEY RUBY                        ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104015 ","OFFLEY TAWNY                       ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104016 ","KOPKE WHITE CRI STAL               ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104018 ","OFFLEY WHITE                       ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104021 ","OFFLEY PORT RES ERVA 10 YEARS      ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104023 ","NIGHT TRAIN                        ","          ","1        "," WINE BASED DRI    ","USA NO REGION               ","                     GB ","GB","GRAPE B. BEV         "
"104024 ","KOPKE COLHEITA 1983                ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104025 ","KOPKE COLHEITA 1978                ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104026 ","KOPKE COLHEITA 1964                ","          ","1        "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104027 ","KOPKE COLHEITA 1975                ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104028 ","KOPKE COLHEITA 1981                ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104029 ","KOPKE VINTAGE 2012                 ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104030 ","KOPKE VINTAGE 1 989                ","          ","1        "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104031 ","KOPKE LATE BOTT LED VINTAGE        ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104032 ","KOPKE COLHEITA 1957                ","          ","1        "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104033 ","KOPKE COLHEITA 1966                ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104034 ","KOPKE COLHEITA 30 YEAR             ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104035 ","KOPKE 40 YEAR                      ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104036 ","KOPKE COLHEITA 1951                ","          ","1        "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104038 ","KOPKE COLHEITA 1941                ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104039 ","KOPKE COLHEITA 1937                ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104040 ","KOPKE COLHEITA 1935                ","          ","         "," FORTIFIED WINE    ","PORTUGAL                    ","                     GB ","GB","GRAPE B. BEV         "
"104041 ","NIGHT TRAIN                        ","          ","1        "," WINE BASED DRI    ","USA NO REGION               ","                     GB ","GB","GRAPE B. BEV         "
"104042 ","GRAHAMS FINE RU BY                 ","          ","         "," FORTIFIED WINE    ","PORTUGAL PORT               ","                     GB ","GB","GRAPE B. BEV         "
"104043 ","GRAHAMS FINE TA WNY                ","          ","         "," FORTIFIED WINE    ","PORTUGAL PORT               ","                     GB ","GB","GRAPE B. BEV         "
"104044 ","OFFLEY LBV                         ","          ","         "," FORTIFIED WINE    ","PORTUGAL PORT               ","                     GB ","GB","GRAPE B. BEV         "
"104045 ","OFFLEY PORT RES ERVA 20 YEARS      ","          ","         "," FORTIFIED WINE    ","PORTUGAL PORT               ","                     GB ","GB","GRAPE B. BEV         "
"104046 ","OFFLEY PORT RES ERVA 30 YEARS      ","          ","         "," FORTIFIED WINE    ","PORTUGAL PORT               ","                     GB ","GB","GRAPE B. BEV         "
"104048 ","MAGNUM TONIC WI NE                 ","          ","         "," WINE BASED DRI    ","JAMAICA                     ","                     LQ ","LQ","LIQUOR IMPORT        "
"104049 ","KOPKE QTA. S. LUIZ VINTAGE 1987    ","          ","         "," FORTIFIED WINE    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"104050 ","NIGHT EXPRESS                      ","          ","1        "," WINE BASED DRI    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"104051 ","NIGHT EXPRESS                      ","          ","1        "," WINE BASED DRI    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"105001 ","ELEGANTE                           ","          ","1        "," FORTIFIED WINE    ","SPAIN                       ","                     GB ","GB","GRAPE B. BEV         "
"105002 ","GB SOLERA 1847 CREAM               ","          ","         "," FORTIFIED WINE    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"105003 ","ELEGANTE AMONTI LLADO              ","          ","1        "," FORTIFIED WINE    ","SPAIN                       ","                     GB ","GB","GRAPE B. BEV         "
"105004 ","GB VINA AB AMONTILLADO SHERRY      ","          ","         "," FORTIFIED WINE    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"105005 ","ELEGANTE CREAM                     ","          ","1        "," FORTIFIED WINE    ","SPAIN                       ","                     GB ","GB","GRAPE B. BEV         "
"105006 ","GB ALFONSO OLOROSO SHERRY          ","          ","         "," FORTIFIED WINE    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"105008 ","GB NECTAR PEDRO XIMENEZ SHERRY     ","          ","1        "," FORTIFIED WINE    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"105009 ","TIO PEPE                           ","          ","         "," FORTIFIED WINE    ","SPAIN                       ","                     GB ","GB","GRAPE B. BEV         "
"106001 ","BM MARTINI RED                     ","          ","         "," FORTIFIED WINE    ","ITALY                       ","                     GB ","GB","GRAPE B. BEV         "
"106003 ","CINZANO RED                        ","          ","1        "," FORTIFIED WINE    ","ITALY                       ","                     GB ","GB","GRAPE B. BEV         "
"106009 ","BM MARTINI ROSS O                  ","          ","1        "," FORTIFIED WINE    ","ITALY                       ","                     GB ","GB","GRAPE B. BEV         "
"106013 ","BM MARTINI ROS SI RUBINO           ","          ","1        "," FORTIFIED WINE    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"106015 ","BM MARTINI ROS SI AMBRATO          ","          ","1        "," FORTIFIED WINE    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"106016 ","MARTINI WHITE                      ","          ","1        "," FORTIFIED WINE    ","ITALY                       ","                     GB ","GB","GRAPE B. BEV         "
"106018 ","MARTINI BIANCO                     ","          ","1        "," FORTIFIED WINE    ","ITALY                       ","                     GB ","GB","GRAPE B. BEV         "
"106023 ","BM MARTINI WHIT E                  ","          ","         "," FORTIFIED WINE    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"106024 ","MARTINI EXTRA D RY                 ","          ","1        "," FORTIFIED WINE    ","ITALY                       ","                     GB ","GB","GRAPE B. BEV         "
"106028 ","BM MARTINI EXTR A DRY              ","          ","         "," FORTIFIED WINE    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"106029 ","BM MARTINI RED                     ","          ","         "," FORTIFIED WINE    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"ITEM   ","WINE DESC                          ","          ","         "," PROD GRP          ","COUNTRY                     ","SUB REGION           CL ","CL","CLASS DESC           "
"107001 ","FRUTTA ORANGE                      ","          ","1        "," WINE BASED DRI    ","SPAIN ANDA                  ","                     GB ","GB","GRAPE B. BEV         "
"107002 ","FRUTTA PASSION                     ","          ","1        "," WINE BASED DRI    ","SPAIN ANDA                  ","                     GB ","GB","GRAPE B. BEV         "
"107003 ","FRUTTA STAWBERR Y                  ","          ","1        "," WINE BASED DRI    ","SPAIN ANDA                  ","                     GB ","GB","GRAPE B. BEV         "
"107004 ","FRUTTA SUPER BE RRIES              ","          ","1        "," WINE BASED DRI    ","SPAIN ANDA                  ","                     GB ","GB","GRAPE B. BEV         "
"111000 ","PF INTIS MERLOT                    ","          ","         "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111001 ","PF LAS MORAS SA UVIGNON BLANC      ","          ","         "," WINE WHITE        ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111002 ","PF LAS MORAS PI NOT GRIGIO         ","          ","         "," WINE WHITE        ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111003 ","PF LAS MORAS MA LBEC               ","          ","         "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111004 ","PF LAS MORAS CA BERNET SAUVIGNON   ","          ","         "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111005 ","PF LAS MORAS RO SADO DULCE         ","          ","         "," SWEET & DESSER    ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111006 ","PF LAS MORAS DU LCE NATURAL        ","          ","         "," SWEET & DESSER    ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111007 ","PF ALMA MORA PI NOT GRIGIO         ","          ","         "," WINE WHITE        ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111008 ","PF ALMA MORA RO SADO               ","          ","         "," WINE ROSÉ         ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111009 ","PF ALMA MORA CH ARDONNAY           ","          ","         "," WINE WHITE        ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111010 ","PF ALMA MORA CA BERNET SAUVIGNON   ","          ","         "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111011 ","PF ALMA MORA MA LBEC               ","          ","         "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111012 ","PF DADA NO. 1                      ","          ","1        "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111013 ","PF DADA NO.5 SWEET WHITE           ","          ","1        "," SWEET & DESSER    ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111014 ","PF DADA NO.5 SWEET MALBEC          ","          ","1        "," SWEET & DESSER    ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111015 ","PF DADA NO.3                       ","          ","1        "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111016 ","PF LOVE MALBEC                     ","          ","         "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111017 ","PF LOVE CHARDON NAY                ","          ","         "," WINE WHITE        ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111018 ","PF BARREL SELEC T CABERNET SAU/SYR ","          ","         "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111019 ","PF BARREL SELEC T MALBEC           ","          ","         "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111020 ","PF BARREL SELEC T CHARDONNAY       ","          ","         "," WINE WHITE        ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111021 ","PF PAZ SAUVIGNO N BLANC            ","          ","         "," WINE WHITE        ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111022 ","PF PAZ MALBEC                      ","          ","         "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111023 ","PF MORA NEGRA                      ","          ","         "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111024 ","TR TRIBU MALBEC                    ","          ","1        "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111025 ","SH RED MOSCATO                     ","          ","         "," SWEET & DESSER    ","                            ","CALIFORNIA           GB ","GB","GRAPE B. BEV         "
"111026 ","SO GAZELA ROSE SC                  ","          ","         "," WINE ROSÉ         ","PORT VINHO VER              ","VINHO VERDE          GB ","GB","GRAPE B. BEV         "
"111027 ","PF LAS MORAS CH ARDONNAY           ","          ","         "," WINE WHITE        ","ARGENTINA MEND              ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111028 ","PF ALMA MORA SA UVIGNON BLANC      ","          ","         "," WINE WHITE        ","ARGENTINA MEND              ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111029 ","PF PINK IS IN T HE AIR             ","          ","1        "," WINE ROSÉ         ","ARGENTINA MEND              ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111030 ","PF LAS MORAS ME RLOT               ","          ","         "," WINE RED          ","ARGENTINA MEND              ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111031 ","PF MORA VISTA SAUVIGNON BLANC      ","          ","         "," WINE WHITE        ","ARGENTINA MEND              ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111032 ","PF MORA VISTA CHARDONNAY           ","          ","         "," WINE WHITE        ","ARGENTINA MEND              ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111033 ","PF MORA VISTA ROSE                 ","          ","         "," WINE ROSÉ         ","ARGENTINA MEND              ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111034 ","PF MORA VISTA MERLOT               ","          ","         "," WINE RED          ","ARGENTINA MEND              ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111035 ","PF MORA VISTA CABERNET SAUVIGNON   ","          ","         "," WINE RED          ","ARGENTINA MEND              ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111036 ","PF MORA VISTA MALBEC               ","          ","         "," WINE RED          ","ARGENTINA MEND              ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111037 ","AN SOLAIA                          ","          ","         "," WINE RED          ","                            ","TUSCANY              GB ","GB","GRAPE B. BEV         "
"111038 ","CM CHATEAU M DE MINUTY ROSE        ","          ","         "," WINE ROSÉ         ","                            ","PROVENCE             GB ","GB","GRAPE B. BEV         "
"111039 ","PF DADA NO. 2                      ","          ","1        "," WINE RED          ","                            ","BUENOS AIRES         GB ","GB","GRAPE B. BEV         "
"111040 ","AN TIGNANELLO 2 019                ","          ","         "," WINE RED          ","ITALY TUSCANY               ","CHIANTI              GB ","GB","GRAPE B. BEV         "
"111041 ","VS PINTIA                          ","          ","         "," WINE RED          ","                            ","RIBERA DEL DRO       GB ","GB","GRAPE B. BEV         "
"111042 ","LAMBERTI CA'PRE ELLA PINOTGRIGIO D ","          ","1        "," WINE WHITE        ","ITALY VENETO                ","VENETO               GB ","GB","GRAPE B. BEV         "
"111043 ","LAMBERTI PINOT GRIGIO VENEZIA BLUS ","          ","         "," WINE ROSÉ         ","ITALY VENETO                ","VENETO               GB ","GB","GRAPE B. BEV         "
"111044 ","TA DON PX (2016                    ","          ","         "," SWEET & DESSER    ","                            ","RIBERA DEL DRO       GB ","GB","GRAPE B. BEV         "
"111045 ","TA DON PX OLD VINE (1988)          ","          ","         "," SWEET & DESSER    ","                            ","RIBERA DEL DRO       GB ","GB","GRAPE B. BEV         "
"111046 ","DC PETIT CHABLIS                   ","          ","1        "," WINE WHITE        ","FRANCE BURGUND              ","CHABLIS              GB ","GB","GRAPE B. BEV         "
"111047 ","DC CHABLIS AC                      ","          ","1        "," WINE WHITE        ","FRANCE BURGUND              ","CHABLIS              GB ","GB","GRAPE B. BEV         "
"ITEM   ","WINE DESC                          ","          ","         "," PROD GRP          ","COUNTRY                     ","SUB REGION           CL ","CL","CLASS DESC           "
"111048 ","DC CHABLIS 1ER CRU VOSGROS         ","          ","1        "," WINE WHITE        ","FRANCE BURGUND              ","CHABLIS              GB ","GB","GRAPE B. BEV         "
"111049 ","DC CHABLIS 1ER CRU MONT DE MILIEU  ","          ","1        "," WINE WHITE        ","FRANCE BURGUND              ","CHABLIS              GB ","GB","GRAPE B. BEV         "
"111053 ","19 CRIMES RED BLEND                ","          ","         "," WINE RED          ","USA CALIFORNIA              ","                     GB ","GB","GRAPE B. BEV         "
"111054 ","19 CRIMES CABER NET SAUVIGNON      ","          ","         "," WINE RED          ","USA CALIFORNIA              ","                     GB ","GB","GRAPE B. BEV         "
"111055 ","19 CRIMES BANIS HED DARK RED BLEND ","          ","         "," WINE RED          ","USA CALIFORNIA              ","                     GB ","GB","GRAPE B. BEV         "
"111056 ","19 CRIMES HARD CHARD               ","          ","         "," WINE WHITE        ","USA CALIFORNIA              ","                     GB ","GB","GRAPE B. BEV         "
"111057 ","19 CRIMES THE WARDEN               ","          ","         "," WINE RED          ","USA CALIFORNIA              ","CALIFORNIA           GB ","GB","GRAPE B. BEV         "
"111058 ","EJ MIRASSOU MOS CATO               ","          ","         "," SWEET & DESSER    ","USA CALIFORNIA              ","                     GB ","GB","GRAPE B. BEV         "
"111059 ","EJ DARK HORSE P INOT GRIGIO        ","          ","         "," WINE WHITE        ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111060 ","EJ DARK HORSE S AUVIGNON BLANC     ","          ","         "," WINE WHITE        ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111061 ","EJ DARK HORSE C HARDONNAY          ","          ","         "," WINE WHITE        ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111062 ","EJ DARK HORSE R OSE                ","          ","         "," WINE ROSÉ         ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111063 ","EJ ORIN SWIFT A BSTRACT            ","          ","         "," WINE RED          ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111064 ","EJ ORIN SWIFT M ERCURY HEAD        ","          ","         "," WINE RED          ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111065 ","SH SAUVIGNON BL ANC                ","          ","         "," WINE WHITE        ","USA CALIFORNIA              ","CALIFORNIA           GB ","GB","GRAPE B. BEV         "
"111066 ","SH PINOT GRIGIO                    ","          ","         "," WINE WHITE        ","                            ","CALIFORNIA           GB ","GB","GRAPE B. BEV         "
"111067 ","EJ WHITE HAVEN SAUVIGNON BLANC     ","          ","         "," WINE WHITE        ","USA CALIFORNIA              ","                     GB ","GB","GRAPE B. BEV         "
"111068 ","CT FRONTERA MOONLIGHT              ","          ","         "," WINE WHITE        ","CHILE CENTRAL               ","CENTRAL VALLEY       GB ","GB","GRAPE B. BEV         "
"111069 ","CT FRONTERA AFTER MIDNIGHT         ","          ","1        "," WINE RED          ","                            ","CENTRAL VALLEY       GB ","GB","GRAPE B. BEV         "
"111070 ","AN GUADO AL TAS SO VERMENTINO BOLG ","          ","         "," WINE WHITE        ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111071 ","BG PASSEPORT BO RDEAUX ROUGE       ","          ","         "," WINE RED          ","                            ","BORDEAUX             GB ","GB","GRAPE B. BEV         "
"111072 ","CARLO ROSSI PIN K MOSCATO          ","          ","         "," WINE ROSÉ         ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111073 ","HDP GALANTAS CABERNET FRANC        ","          ","         "," WINE RED          ","                            ","CHILE MAIPO          GB ","GB","GRAPE B. BEV         "
"111074 ","CASILLERO DEL D IABLO RED BLEND    ","          ","         "," WINE RED          ","                            ","CENTRAL VALLEY       GB ","GB","GRAPE B. BEV         "
"111075 ","PF LAS MORAS SA UVIGNON BLANC      ","          ","         "," WINE WHITE        ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111076 ","PF LAS MORAS MA LBEC               ","          ","         "," WINE RED          ","                            ","MENDOZA              GB ","GB","GRAPE B. BEV         "
"111077 ","FESTIVO SWEET RED                  ","          ","1        "," SWEET & DESSER    ","ITALY VENETO                ","VENETO               GB ","GB","GRAPE B. BEV         "
"111078 ","FESTIVO SWEET WHITE                ","          ","1        "," SWEET & DESSER    ","                            ","VENETO               GB ","GB","GRAPE B. BEV         "
"111079 ","FESTIVO SWEET ROSE                 ","          ","1        "," SWEET & DESSER    ","                            ","VENETO               GB ","GB","GRAPE B. BEV         "
"111080 ","BG PASSEPORT SANCERRE              ","          ","         "," WINE WHITE        ","                            ","SANCERRE             GB ","GB","GRAPE B. BEV         "
"111081 ","CHATEAU MINUTY RUBY TAYLOR         ","          ","1        "," WINE ROSÉ         ","FRANCE PROVEN.              ","PROVENCE             GB ","GB","GRAPE B. BEV         "
"111082 ","SH ROSE                            ","          ","         "," WINE ROSÉ         ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111083 ","SH SANGRIA                         ","          ","         "," WINE BASED DRI    ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111084 ","EJ DARK HORSE P INOT NOIR          ","          ","         "," WINE RED          ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111085 ","EJ DARK HORSE C ABERNET SAUVIGNON  ","          ","         "," WINE RED          ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111086 ","DIABLO DARK RED                    ","          ","         "," WINE RED          ","                            ","CENTRAL VALLEY       GB ","GB","GRAPE B. BEV         "
"111087 ","ARTHUR METZ PIN OT BLANC           ","          ","         "," WINE WHITE        ","                            ","ALSACE               GB ","GB","GRAPE B. BEV         "
"111088 ","ARTHUR METZ PIN OT GRIS            ","          ","         "," WINE WHITE        ","                            ","ALSACE               GB ","GB","GRAPE B. BEV         "
"111089 ","ARTHUR METZ RIE SLING              ","          ","         "," WINE WHITE        ","                            ","ALSACE               GB ","GB","GRAPE B. BEV         "
"111090 ","CHATEAU LAUBES BORDEAUX SAUVIGNON  ","          ","         "," WINE WHITE        ","                            ","BORDEAUX             GB ","GB","GRAPE B. BEV         "
"111091 ","DOMAINE DE LA BAUME CHARDONNAY     ","          ","         "," WINE WHITE        ","                            ","LANGUEDOC            GB ","GB","GRAPE B. BEV         "
"111092 ","LA BAUME ROSE                      ","          ","         "," WINE ROSÉ         ","                            ","LANGUEDOC            GB ","GB","GRAPE B. BEV         "
"111093 ","DOMAINE DE LA B AUME VIOGNIER      ","          ","         "," WINE WHITE        ","                            ","LANGUEDOC            GB ","GB","GRAPE B. BEV         "
"111094 ","TERROIR LA BAUM E SAINT-PAUL CORBI ","          ","         "," WINE RED          ","                            ","LANGUEDOC            GB ","GB","GRAPE B. BEV         "
"111095 ","TERROIR LA BAUM E SAINT-PAUL TAUTA ","          ","         "," WINE RED          ","                            ","LANGUEDOC            GB ","GB","GRAPE B. BEV         "
"111096 ","DOMAINE PONT MA JOR RED            ","          ","         "," WINE RED          ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111097 ","DOMAINE PONT MA JOR WHITE          ","          ","         "," WINE WHITE        ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111098 ","KIA ORA SAUVIGN ON BLANC           ","          ","         "," WINE WHITE        ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111099 ","KIA ORA SAUVIGN ON BLANC BLUSH     ","          ","         "," WINE ROSÉ         ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111100 ","HANS GREYL SAUV IGNON BLANC        ","          ","1        "," WINE WHITE        ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111101 ","CARLO ROSSI PIN K MOSCATO          ","          ","         "," WINE ROSÉ         ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111102 ","EJ ORIN SWIFT P APILLON            ","          ","         "," WINE RED          ","                            ","                     GB ","GB","GRAPE B. BEV         "
"ITEM   ","WINE DESC                          ","          ","         "," PROD GRP          ","COUNTRY                     ","SUB REGION           CL ","CL","CLASS DESC           "
"111103 ","ORTONESE MALVA SIA CHARDONNAY IGT  ","          ","         "," WINE WHITE        ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111104 ","ORTONESE SANGIO VESE MERLOT PUGLIA ","          ","         "," WINE RED          ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111105 ","FANTINI TREBBIA NO D'ABRUZZO DOC   ","          ","         "," WINE WHITE        ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111106 ","FANTINI MONTEPU LCIANO D'ABRUZZO D ","          ","         "," WINE RED          ","                            ","                     GB ","GB","GRAPE B. BEV         "
"111107 ","I MURI BIANCO PUGLIA IGP           ","          ","         "," WINE WHITE        ","                            ","                     GB ","GB","GRAPE B. BEV         "
